"location","bin_start_rel","bin_timestamp","attribute","n_reports","mean_norm","sd_norm","se_norm","total_reports"
6,42,2020-04-07 18:00:00,"buildings",53,0.545283018867925,0.381578723471443,0.0524138686468582,53
6,42,2020-04-07 18:00:00,"medical",53,0.564150943396226,0.296190128401597,0.040684843073278,53
6,42,2020-04-07 18:00:00,"roads_and_bridges",53,0.49622641509434,0.330478827525563,0.0453947581220128,53
6,42,2020-04-07 18:00:00,"power",53,0.584905660377358,0.302804980661643,0.0415934629101551,53
6,42,2020-04-07 18:00:00,"sewer_and_water",53,0.513207547169811,0.360041523165708,0.0494555066669867,53
6,42,2020-04-07 18:00:00,"shake_intensity",8,0.0625,0.0517549169506766,0.018298126367785,53
8,42,2020-04-07 18:00:00,"buildings",57,0.550877192982456,0.324104704762401,0.0429287168534812,57
8,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,57
8,42,2020-04-07 18:00:00,"roads_and_bridges",57,0.571929824561404,0.332605722163706,0.0440547041150814,57
8,42,2020-04-07 18:00:00,"power",57,0.53859649122807,0.310963012249799,0.0411880571575272,57
8,42,2020-04-07 18:00:00,"sewer_and_water",57,0.56140350877193,0.32445249815481,0.0429747832136633,57
8,42,2020-04-07 18:00:00,"shake_intensity",16,0.0625,0.05,0.0125,57
9,42,2020-04-07 18:00:00,"buildings",53,0.583018867924528,0.32506558454032,0.0446511920127686,53
9,42,2020-04-07 18:00:00,"medical",53,0.513207547169811,0.317464556379652,0.0436071104980294,53
9,42,2020-04-07 18:00:00,"roads_and_bridges",53,0.594339622641509,0.355946784235435,0.0488930510183017,53
9,42,2020-04-07 18:00:00,"power",53,0.581132075471698,0.350305692751996,0.0481181875108503,53
9,42,2020-04-07 18:00:00,"sewer_and_water",53,0.460377358490566,0.321259314526149,0.0441283606170811,53
9,42,2020-04-07 18:00:00,"shake_intensity",11,0.0272727272727273,0.0467099366496914,0.0140835758043906,53
10,42,2020-04-07 18:00:00,"buildings",19,0.542105263157895,0.296864708193413,0.068105434890462,19
10,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,19
10,42,2020-04-07 18:00:00,"roads_and_bridges",19,0.489473684210526,0.361931142687091,0.08303269871017,19
10,42,2020-04-07 18:00:00,"power",19,0.6,0.334995854037363,0.0768533196975772,19
10,42,2020-04-07 18:00:00,"sewer_and_water",19,0.468421052631579,0.372756446518437,0.0855161937330101,19
10,42,2020-04-07 18:00:00,"shake_intensity",5,0.08,0.0447213595499958,0.02,19
11,42,2020-04-07 18:00:00,"buildings",10,0.38,0.285968141193696,0.0904310664416702,10
11,42,2020-04-07 18:00:00,"medical",10,0.38,0.282055944017416,0.0891939210683977,10
11,42,2020-04-07 18:00:00,"roads_and_bridges",10,0.44,0.386436713231718,0.122202018532156,10
11,42,2020-04-07 18:00:00,"power",10,0.46,0.371782493162632,0.117567947256989,10
11,42,2020-04-07 18:00:00,"sewer_and_water",10,0.73,0.312872000806862,0.0989388138643722,10
11,42,2020-04-07 18:00:00,"shake_intensity",2,0.05,0.0707106781186548,0.05,10
12,42,2020-04-07 18:00:00,"buildings",7,0.442857142857143,0.315473944286703,0.119237943100466,7
12,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,7
12,42,2020-04-07 18:00:00,"roads_and_bridges",7,0.628571428571429,0.377334006393477,0.142618848874971,7
12,42,2020-04-07 18:00:00,"power",7,0.542857142857143,0.364495737776374,0.137766439442757,7
12,42,2020-04-07 18:00:00,"sewer_and_water",7,0.4,0.182574185835055,0.0690065559342354,7
12,42,2020-04-07 18:00:00,"shake_intensity",0,NA,NA,NA,7
13,42,2020-04-07 18:00:00,"buildings",11,0.645454545454546,0.320510955705531,0.0966376892066786,11
13,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,11
13,42,2020-04-07 18:00:00,"roads_and_bridges",11,0.718181818181818,0.331113822780571,0.0998345739148534,11
13,42,2020-04-07 18:00:00,"power",11,0.609090909090909,0.280907619884351,0.0846968341734699,11
13,42,2020-04-07 18:00:00,"sewer_and_water",11,0.672727272727273,0.343775825476164,0.103652311372649,11
13,42,2020-04-07 18:00:00,"shake_intensity",0,NA,NA,NA,11
14,42,2020-04-07 18:00:00,"buildings",29,0.575862068965517,0.355221432362762,0.0659629640103398,29
14,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,29
14,42,2020-04-07 18:00:00,"roads_and_bridges",29,0.489655172413793,0.340529868195148,0.0632348090338849,29
14,42,2020-04-07 18:00:00,"power",29,0.503448275862069,0.351001382395212,0.0651793204044916,29
14,42,2020-04-07 18:00:00,"sewer_and_water",29,0.517241379310345,0.352611649509,0.0654783395007419,29
14,42,2020-04-07 18:00:00,"shake_intensity",7,0.0714285714285714,0.0487950036474267,0.0184427778390829,29
15,42,2020-04-07 18:00:00,"buildings",76,0.522368421052632,0.351605340956979,0.0403318986642272,76
15,42,2020-04-07 18:00:00,"medical",1,0.6,NA,NA,76
15,42,2020-04-07 18:00:00,"roads_and_bridges",76,0.525,0.32705758922041,0.0375160784244686,76
15,42,2020-04-07 18:00:00,"power",76,0.553947368421053,0.350025061759368,0.040150628208307,76
15,42,2020-04-07 18:00:00,"sewer_and_water",76,0.490789473684211,0.325444365579924,0.0373310289817788,76
15,42,2020-04-07 18:00:00,"shake_intensity",15,0.0466666666666667,0.0516397779494322,0.0133333333333333,76
16,42,2020-04-07 18:00:00,"buildings",29,0.572413793103448,0.341108017793419,0.0633421687190528,29
16,42,2020-04-07 18:00:00,"medical",29,0.431034482758621,0.379005699425542,0.0703795915258561,29
16,42,2020-04-07 18:00:00,"roads_and_bridges",29,0.641379310344828,0.338607696920482,0.0628778707890016,29
16,42,2020-04-07 18:00:00,"power",29,0.46551724137931,0.328715967351935,0.0610410227216143,29
16,42,2020-04-07 18:00:00,"sewer_and_water",29,0.524137931034483,0.28742101078109,0.0533727417961846,29
16,42,2020-04-07 18:00:00,"shake_intensity",2,0.1,0,0,29
17,42,2020-04-07 18:00:00,"buildings",12,0.633333333333333,0.339339822525319,0.0979589689408764,12
17,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,12
17,42,2020-04-07 18:00:00,"roads_and_bridges",12,0.625,0.341454109787698,0.0985693111009157,12
17,42,2020-04-07 18:00:00,"power",12,0.608333333333333,0.314666730867996,0.0908364608858284,12
17,42,2020-04-07 18:00:00,"sewer_and_water",12,0.7,0.255840859626733,0.0738548945875996,12
17,42,2020-04-07 18:00:00,"shake_intensity",1,0.1,NA,NA,12
18,42,2020-04-07 18:00:00,"buildings",22,0.613636363636364,0.319665680338298,0.0681529520424288,22
18,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,22
18,42,2020-04-07 18:00:00,"roads_and_bridges",22,0.586363636363636,0.356297701294931,0.0759629251519366,22
18,42,2020-04-07 18:00:00,"power",22,0.6,0.339467369916602,0.0723746864455746,22
18,42,2020-04-07 18:00:00,"sewer_and_water",22,0.490909090909091,0.302228376136311,0.0644353062952543,22
18,42,2020-04-07 18:00:00,"shake_intensity",3,0.0666666666666667,0.0577350269189626,0.0333333333333333,22
19,42,2020-04-07 18:00:00,"buildings",22,0.504545454545455,0.322899472381218,0.0688423988225244,22
19,42,2020-04-07 18:00:00,"medical",0,NA,NA,NA,22
19,42,2020-04-07 18:00:00,"roads_and_bridges",22,0.563636363636364,0.27524094128159,0.0586815658516275,22
19,42,2020-04-07 18:00:00,"power",22,0.536363636363636,0.347159157332023,0.0740145810325974,22
19,42,2020-04-07 18:00:00,"sewer_and_water",22,0.563636363636364,0.369743095554138,0.0788294928396832,22
19,42,2020-04-07 18:00:00,"shake_intensity",4,0.05,0.0577350269189626,0.0288675134594813,22
1,48,2020-04-08,"buildings",17,0.688235294117647,0.305945977545825,0.0742027988914286,17
1,48,2020-04-08,"medical",17,0.635294117647059,0.308101396602215,0.0747255647994853,17
1,48,2020-04-08,"roads_and_bridges",17,0.494117647058823,0.321073566794462,0.0778717782051396,17
1,48,2020-04-08,"power",17,0.629411764705882,0.313776803401624,0.0761020531349154,17
1,48,2020-04-08,"sewer_and_water",17,0.494117647058824,0.303048239219629,0.0734999941152929,17
1,48,2020-04-08,"shake_intensity",3,0,0,0,17
2,48,2020-04-08,"buildings",57,0.531578947368421,0.340250902558288,0.0450673329959037,57
2,48,2020-04-08,"medical",2,0.15,0.212132034355964,0.15,57
2,48,2020-04-08,"roads_and_bridges",57,0.554385964912281,0.343859489284398,0.0455453019841046,57
2,48,2020-04-08,"power",57,0.608771929824561,0.301354502771822,0.0399153789868526,57
2,48,2020-04-08,"sewer_and_water",57,0.535087719298246,0.288772790114957,0.0382488904347213,57
2,48,2020-04-08,"shake_intensity",6,0.0333333333333333,0.0516397779494322,0.0210818510677892,57
3,48,2020-04-08,"buildings",40,0.48,0.348034775745478,0.0550291298150818,40
3,48,2020-04-08,"medical",40,0.6,0.321055950072449,0.0507634029289121,40
3,48,2020-04-08,"roads_and_bridges",40,0.5325,0.389205304731024,0.0615387620184972,40
3,48,2020-04-08,"power",40,0.475,0.339494344954979,0.0536787691402314,40
3,48,2020-04-08,"sewer_and_water",40,0.545,0.335085140348019,0.0529816126788463,40
3,48,2020-04-08,"shake_intensity",4,0.025,0.05,0.025,40
4,48,2020-04-08,"buildings",17,0.594117647058824,0.270348359148188,0.0655691082635528,17
4,48,2020-04-08,"medical",1,0.6,NA,NA,17
4,48,2020-04-08,"roads_and_bridges",17,0.564705882352941,0.370710764057689,0.0899105668684281,17
4,48,2020-04-08,"power",17,0.429411764705882,0.33121878321276,0.0803323546102804,17
4,48,2020-04-08,"sewer_and_water",17,0.517647058823529,0.304621269196783,0.0738815099240028,17
4,48,2020-04-08,"shake_intensity",3,0,0,0,17
5,48,2020-04-08,"buildings",24,0.616666666666667,0.323925201600437,0.0661209548957704,24
5,48,2020-04-08,"medical",24,0.641666666666667,0.324260585850689,0.0661894149191772,24
5,48,2020-04-08,"roads_and_bridges",24,0.466666666666667,0.354678870880795,0.0723985213503688,24
5,48,2020-04-08,"power",24,0.504166666666667,0.315510857894424,0.0644033841790927,24
5,48,2020-04-08,"sewer_and_water",24,0.5375,0.358514446983176,0.0731814550437393,24
5,48,2020-04-08,"shake_intensity",6,0.0166666666666667,0.0408248290463863,0.0166666666666667,24
6,48,2020-04-08,"buildings",63,0.53015873015873,0.344839804151716,0.0434457316162695,63
6,48,2020-04-08,"medical",63,0.585714285714286,0.351887602499188,0.0443336707456954,63
6,48,2020-04-08,"roads_and_bridges",63,0.555555555555556,0.311488506378221,0.0392438630538918,63
6,48,2020-04-08,"power",63,0.622222222222222,0.331878545820044,0.0418127665579806,63
6,48,2020-04-08,"sewer_and_water",63,0.455555555555556,0.356405793451418,0.0449029092997669,63
6,48,2020-04-08,"shake_intensity",8,0.0625,0.0517549169506766,0.018298126367785,63
8,48,2020-04-08,"buildings",56,0.473214285714286,0.308362874447723,0.0412067223922918,56
8,48,2020-04-08,"medical",1,0.3,NA,NA,56
8,48,2020-04-08,"roads_and_bridges",56,0.641071428571429,0.300167702044456,0.0401115964151999,56
8,48,2020-04-08,"power",56,0.430357142857143,0.295370117807314,0.0394704922545009,56
8,48,2020-04-08,"sewer_and_water",56,0.482142857142857,0.312821263435117,0.0418024996811415,56
8,48,2020-04-08,"shake_intensity",7,0.0428571428571429,0.0534522483824849,0.0202030508910442,56
9,48,2020-04-08,"buildings",50,0.468,0.308015371999118,0.0435599516500547,50
9,48,2020-04-08,"medical",50,0.618,0.333619604963987,0.0471809370013624,50
9,48,2020-04-08,"roads_and_bridges",50,0.53,0.337608637088471,0.0477450713344812,50
9,48,2020-04-08,"power",50,0.47,0.329656593120409,0.0466204824916592,50
9,48,2020-04-08,"sewer_and_water",50,0.538,0.335571398163351,0.0474569622427113,50
9,48,2020-04-08,"shake_intensity",14,0.0428571428571429,0.0513552591013096,0.0137252703261503,50
10,48,2020-04-08,"buildings",23,0.556521739130435,0.314535858566413,0.0655852602489146,23
10,48,2020-04-08,"medical",0,NA,NA,NA,23
10,48,2020-04-08,"roads_and_bridges",23,0.560869565217391,0.358962052229357,0.0748487619893294,23
10,48,2020-04-08,"power",23,0.6,0.335748823865807,0.0700084692787308,23
10,48,2020-04-08,"sewer_and_water",23,0.482608695652174,0.341989066695312,0.0713096498558988,23
10,48,2020-04-08,"shake_intensity",4,0.025,0.05,0.025,23
11,48,2020-04-08,"buildings",13,0.530769230769231,0.379439532698372,0.105237591621698,13
11,48,2020-04-08,"medical",13,0.484615384615385,0.273392739010365,0.0758255029878013,13
11,48,2020-04-08,"roads_and_bridges",13,0.538461538461538,0.386303985522761,0.107141448286032,13
11,48,2020-04-08,"power",13,0.746153846153846,0.304454114264051,0.0844403784619236,13
11,48,2020-04-08,"sewer_and_water",13,0.692307692307692,0.30403272428457,0.084323505909771,13
11,48,2020-04-08,"shake_intensity",4,0.025,0.05,0.025,13
12,48,2020-04-08,"buildings",19,0.521052631578947,0.313721297701605,0.0719726017430386,19
12,48,2020-04-08,"medical",0,NA,NA,NA,19
12,48,2020-04-08,"roads_and_bridges",19,0.531578947368421,0.3772011423026,0.0865358768781651,19
12,48,2020-04-08,"power",19,0.626315789473684,0.319447622664078,0.0732863107866857,19
12,48,2020-04-08,"sewer_and_water",19,0.526315789473684,0.341308113103359,0.0783014512435838,19
12,48,2020-04-08,"shake_intensity",5,0.06,0.0547722557505166,0.0244948974278318,19
13,48,2020-04-08,"buildings",15,0.62,0.309838667696593,0.08,15
13,48,2020-04-08,"medical",0,NA,NA,NA,15
13,48,2020-04-08,"roads_and_bridges",15,0.573333333333333,0.393639912804051,0.101637388446175,15
13,48,2020-04-08,"power",15,0.56,0.341843740409478,0.0882636742407441,15
13,48,2020-04-08,"sewer_and_water",15,0.546666666666667,0.356303776225261,0.0919972394340834,15
13,48,2020-04-08,"shake_intensity",4,0.025,0.05,0.025,15
14,48,2020-04-08,"buildings",31,0.587096774193548,0.323256281695985,0.0580585421060596,31
14,48,2020-04-08,"medical",0,NA,NA,NA,31
14,48,2020-04-08,"roads_and_bridges",31,0.519354838709677,0.328044056836588,0.0589184519062239,31
14,48,2020-04-08,"power",31,0.503225806451613,0.376372041972427,0.0675984142728918,31
14,48,2020-04-08,"sewer_and_water",31,0.635483870967742,0.374653962207594,0.0672898380378229,31
14,48,2020-04-08,"shake_intensity",7,0.0428571428571429,0.0534522483824849,0.0202030508910442,31
15,48,2020-04-08,"buildings",64,0.50625,0.333273804208234,0.0416592255260293,64
15,48,2020-04-08,"medical",2,0.9,0,0,64
15,48,2020-04-08,"roads_and_bridges",64,0.540625,0.320574261510273,0.0400717826887842,64
15,48,2020-04-08,"power",64,0.5453125,0.327535136852546,0.0409418921065682,64
15,48,2020-04-08,"sewer_and_water",64,0.5640625,0.348860816153977,0.0436076020192471,64
15,48,2020-04-08,"shake_intensity",8,0.05,0.0534522483824849,0.0188982236504614,64
16,48,2020-04-08,"buildings",18,0.527777777777778,0.312119048847703,0.073567165325902,18
16,48,2020-04-08,"medical",18,0.533333333333333,0.361369942433122,0.0851757122704842,18
16,48,2020-04-08,"roads_and_bridges",18,0.505555555555556,0.373335084029509,0.087995923190705,18
16,48,2020-04-08,"power",18,0.422222222222222,0.338779045736399,0.0798509868547052,18
16,48,2020-04-08,"sewer_and_water",18,0.6,0.31436209919735,0.0740958573634948,18
16,48,2020-04-08,"shake_intensity",1,0.1,NA,NA,18
17,48,2020-04-08,"buildings",12,0.508333333333333,0.375277674973257,0.108333333333333,12
17,48,2020-04-08,"medical",0,NA,NA,NA,12
17,48,2020-04-08,"roads_and_bridges",12,0.558333333333333,0.41878250665326,0.120892096474083,12
17,48,2020-04-08,"power",12,0.483333333333333,0.368863939767235,0.106481847459479,12
17,48,2020-04-08,"sewer_and_water",12,0.433333333333333,0.370094173109625,0.106836985235177,12
17,48,2020-04-08,"shake_intensity",1,0.1,NA,NA,12
18,48,2020-04-08,"buildings",20,0.56,0.370490428884117,0.0828441783997937,20
18,48,2020-04-08,"medical",2,0.55,0.353553390593274,0.25,20
18,48,2020-04-08,"roads_and_bridges",20,0.62,0.325414715159142,0.0727649423974572,20
18,48,2020-04-08,"power",20,0.435,0.386992451986776,0.0865341429421754,20
18,48,2020-04-08,"sewer_and_water",20,0.53,0.34504004344271,0.0771532992097381,20
18,48,2020-04-08,"shake_intensity",5,0.02,0.0447213595499958,0.02,20
19,48,2020-04-08,"buildings",24,0.420833333333333,0.342597706363888,0.069932463969949,24
19,48,2020-04-08,"medical",0,NA,NA,NA,24
19,48,2020-04-08,"roads_and_bridges",24,0.566666666666667,0.354678870880795,0.0723985213503688,24
19,48,2020-04-08,"power",24,0.525,0.375615437012031,0.0766721800159993,24
19,48,2020-04-08,"sewer_and_water",24,0.4875,0.320749800908136,0.0654727789436854,24
19,48,2020-04-08,"shake_intensity",8,0.0625,0.0517549169506766,0.018298126367785,24
1,54,2020-04-08 06:00:00,"buildings",1071,0.526984126984127,0.314078028774741,0.0095971618975796,1071
1,54,2020-04-08 06:00:00,"medical",1071,0.513071895424837,0.211131782083267,0.00645147291035397,1071
1,54,2020-04-08 06:00:00,"roads_and_bridges",1071,0.510644257703081,0.131698662920798,0.00402426554533736,1071
1,54,2020-04-08 06:00:00,"power",1071,0.530438842203548,0.401408377767841,0.0122656818864771,1071
1,54,2020-04-08 06:00:00,"sewer_and_water",1071,0.522782446311858,0.309633651951063,0.00946135677909653,1071
1,54,2020-04-08 06:00:00,"shake_intensity",489,0.0903885480572597,0.071643844985609,0.00323984666137249,1071
2,54,2020-04-08 06:00:00,"buildings",2828,0.110077793493635,0.108602048702895,0.00204220020491826,2828
2,54,2020-04-08 06:00:00,"medical",47,0.521276595744681,0.33488230912079,0.0488476051726993,2828
2,54,2020-04-08 06:00:00,"roads_and_bridges",2828,0.502369165487977,0.08820444181242,0.00165863472462488,2828
2,54,2020-04-08 06:00:00,"power",2828,0.403500707213579,0.0923982686090356,0.00173749726953755,2828
2,54,2020-04-08 06:00:00,"sewer_and_water",2828,0.304172560113154,0.0933796594725345,0.00175595177059421,2828
2,54,2020-04-08 06:00:00,"shake_intensity",2775,0.184648648648649,0.0904726681859903,0.00171745712811591,2828
3,54,2020-04-08 06:00:00,"buildings",3929,0.506235683379995,0.0868040049435148,0.00138483728741221,3929
3,54,2020-04-08 06:00:00,"medical",3929,0.70333418172563,0.0862288703410514,0.00137566181396153,3929
3,54,2020-04-08 06:00:00,"roads_and_bridges",3929,0.60407228302367,0.0864183854282512,0.00137868526385249,3929
3,54,2020-04-08 06:00:00,"power",3929,0.800610842453551,0.0858919506347186,0.00137028672818643,3929
3,54,2020-04-08 06:00:00,"sewer_and_water",3929,0.605319419699669,0.0881162097900782,0.00140577169247136,3929
3,54,2020-04-08 06:00:00,"shake_intensity",3901,0.593053063317098,0.094491538104245,0.00151288160793476,3929
4,54,2020-04-08 06:00:00,"buildings",1404,0.287250712250712,0.129591132205016,0.00345853145825004,1404
4,54,2020-04-08 06:00:00,"medical",25,0.544,0.341662601601834,0.0683325203203667,1404
4,54,2020-04-08 06:00:00,"roads_and_bridges",1404,0.384615384615385,0.134730512438578,0.00359569136966713,1404
4,54,2020-04-08 06:00:00,"power",1404,0.384045584045584,0.129373238505873,0.00345271630562178,1404
4,54,2020-04-08 06:00:00,"sewer_and_water",1404,0.482051282051282,0.128113935803952,0.00341910800283171,1404
4,54,2020-04-08 06:00:00,"shake_intensity",1388,0.462896253602305,0.187456617544115,0.00503159924538872,1404
5,54,2020-04-08 06:00:00,"buildings",813,0.306273062730627,0.0924356211864793,0.00324185877165604,813
5,54,2020-04-08 06:00:00,"medical",813,0.111316113161132,0.112275456036587,0.00393767215843769,813
5,54,2020-04-08 06:00:00,"roads_and_bridges",813,0.401845018450184,0.086440506551117,0.00303160092172475,813
5,54,2020-04-08 06:00:00,"power",813,0.602706027060271,0.0877611987469504,0.00307791961926541,813
5,54,2020-04-08 06:00:00,"sewer_and_water",813,0.39520295202952,0.0870372458132866,0.00305252948137118,813
5,54,2020-04-08 06:00:00,"shake_intensity",799,0.0847309136420526,0.0710969998770701,0.00251523104772294,813
6,54,2020-04-08 06:00:00,"buildings",929,0.219160387513455,0.138413677125373,0.00454120543920707,929
6,54,2020-04-08 06:00:00,"medical",929,0.222497308934338,0.144957656730873,0.00475590644560862,929
6,54,2020-04-08 06:00:00,"roads_and_bridges",929,0.220452099031216,0.140394341938282,0.00460618894378865,929
6,54,2020-04-08 06:00:00,"power",929,0.211840688912809,0.127685600298792,0.00418922865592306,929
6,54,2020-04-08 06:00:00,"sewer_and_water",929,0.218406889128095,0.129718038867619,0.0042559108023359,929
6,54,2020-04-08 06:00:00,"shake_intensity",882,0.168027210884354,0.0975195626169773,0.00328365447737194,929
7,54,2020-04-08 06:00:00,"buildings",3,0.566666666666667,0.321455025366432,0.185592145427667,133
